"id_doorvaart";"regel";"naam";"muntsoort1";"bedrag1";"muntsoort2";"bedrag2";"muntsoort3";"bedrag3";"korting";"hulp"
"1037789";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1037795";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1037801";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1037832";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1037851";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1037858";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1037868";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1037880";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1037883";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1037883";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1037883";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1037931";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1037931";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1037931";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1037931";"4";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";"Ucertificeret Ladning"
"1037975";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1037975";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1037975";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1037975";"4";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";"Ucertificeret Ladning"
"1038027";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1038027";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1038027";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1038027";"4";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";"Ucertificeret Ladning"
"1038044";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1038044";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1038063";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1038121";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1038138";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1038138";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1038138";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1038138";"4";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";"Ucertificeret Ladning"
"1038152";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1038152";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1038152";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1038152";"4";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";"Ucertificeret Ladning"
"1038166";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1038166";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1038166";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1038166";"4";"Fremmede gods";"Rosenobel";"1";"Daler";"1/2";"";"";"N";"Fremmed Ladning"
"1038182";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1038182";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1038182";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1038182";"4";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";"Ucertificeret Ladning"
"1038204";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1038204";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1038204";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1038204";"4";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";"Ucertificeret Ladning"
"1038221";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1038221";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1038221";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1038221";"4";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";"Ucertificeret Ladning"
"1038407";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1038407";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1038407";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1038407";"4";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";"Ucertificeret Ladning"
"1038431";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1038431";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1038431";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1038431";"4";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";"Ucertificeret Ladning"
"1038441";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1038441";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1038441";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1038441";"4";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";"Ucertificeret Ladning"
"1038441";"5";"Vide folio";"Daler";"363";"";"";"";"";"N";""
"1038463";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1038463";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1038463";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
